admin,admin_duration,info,info_duration,prod_related,prod_related_duration,bounce_rate,exit_rate,page_value,special_day,month,os,browser,region,traffic_type,visitor_type,weekend,revenue
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:05,0.0,0.1,0.0,0.0,Nov,2,4,1,5,New_Visitor,False,False
7,0 days 00:02:12.057142900,3,0 days 00:03:27.600000,29,0 days 00:20:43.976108,0.0,0.007819795,39.88966398,0.0,Jul,3,2,4,4,Returning_Visitor,True,False
1,0 days 00:00:06,0,0 days 00:00:00,2,0 days 00:00:15,0.0,0.066666667,0.0,0.0,Oct,2,2,9,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,False
14,0 days 00:09:24.900000,3,0 days 00:08:42.166666700,134,0 days 00:56:50.697592,0.001495726,0.002839575,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
1,0 days 00:04:10.800000,2,0 days 00:03:14.400000,2,0 days 00:03:14.400000,0.0,0.05,0.0,0.0,Aug,2,2,1,6,New_Visitor,True,False
5,0 days 00:01:36.600000,0,0 days 00:00:00,68,0 days 00:44:24.416667,0.0,0.005633803,5.150260109,0.0,Sep,4,2,1,5,New_Visitor,True,False
7,0 days 00:01:29.950000,0,0 days 00:00:00,37,0 days 00:09:12.040000,0.006976744,0.017829457,0.0,0.0,Aug,1,1,4,3,Returning_Visitor,False,False
3,0 days 00:04:33,0,0 days 00:00:00,11,0 days 00:06:25.740000,0.0,0.007692308,17.81649911,0.0,Oct,2,2,1,2,Returning_Visitor,False,True
3,0 days 00:01:03.400000,1,0 days 00:00:00,26,0 days 00:18:35.400000,0.061494253,0.087060755,0.0,0.0,Aug,3,2,6,13,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,53,0 days 00:26:58.203333,0.023846154,0.047628205,0.0,0.0,Oct,1,8,1,1,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,9,0 days 00:02:34.800000,0.018181818,0.03030303,20.74935126,0.0,Nov,1,1,4,2,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,20,0 days 00:16:56.883333,0.035,0.052333333,0.0,0.0,Jul,3,2,4,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,17,0 days 00:08:24.083333300,0.023529412,0.035294118,36.07906944,0.0,Oct,1,1,9,3,Returning_Visitor,False,True
0,0 days 00:00:00,3,0 days 00:00:55.400000,36,0 days 00:16:58.018025,0.01025641,0.038075929,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
8,0 days 00:09:34.550000,0,0 days 00:00:00,15,0 days 00:09:31.423859600,0.031578947,0.029645043,0.0,0.0,Oct,3,2,4,2,Returning_Visitor,False,False
11,0 days 00:04:49.683333300,0,0 days 00:00:00,41,0 days 00:11:18.483333300,0.0,0.032173913,13.57270341,0.0,Oct,4,1,3,1,Returning_Visitor,False,True
1,0 days 00:00:20.200000,0,0 days 00:00:00,13,0 days 00:03:47.600000,0.0,0.0,42.29306752,0.0,Jul,2,2,3,3,New_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,22,0 days 00:05:43.033333300,0.0,0.027272727,0.0,0.0,June,2,5,6,1,Returning_Visitor,False,False
1,0 days 00:00:00,0,0 days 00:00:00,6,0 days 00:04:21.666666700,0.071428571,0.125714286,0.0,0.0,June,3,2,2,4,Returning_Visitor,False,False
13,0 days 00:04:05.400000,0,0 days 00:00:00,61,0 days 01:02:53.300000,0.005714286,0.025021645,22.37276151,0.0,Oct,2,2,9,3,Returning_Visitor,False,True
15,0 days 00:04:26.250000,0,0 days 00:00:00,172,0 days 01:08:18.699853,0.003314917,0.016214742,2.90865324,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,8,0 days 00:12:04.200000,0.022222222,0.03968254,5.091914289,0.0,Nov,1,1,3,1,Returning_Visitor,False,True
1,0 days 00:01:07.400000,0,0 days 00:00:00,18,0 days 00:04:57.500000,0.031578947,0.040350877,0.0,0.0,Oct,2,2,3,4,Returning_Visitor,False,False
6,0 days 00:01:47.366666700,0,0 days 00:00:00,11,0 days 00:02:31.300000,0.005555556,0.04,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
7,0 days 00:00:46.200000,0,0 days 00:00:00,22,0 days 00:04:40.046666700,0.00952381,0.012698413,0.0,0.0,Aug,2,2,1,3,New_Visitor,True,False
4,0 days 00:04:51.960093900,4,0 days 00:00:52.400000,219,0 days 01:52:27.414492,0.003604845,0.020793071,5.408935339,0.0,June,2,2,6,1,Returning_Visitor,False,False
3,0 days 00:01:21.400000,0,0 days 00:00:00,94,0 days 00:41:27.520000,0.0,0.002083333,0.0,0.0,Oct,2,2,6,2,New_Visitor,False,False
3,0 days 00:00:49.400000,0,0 days 00:00:00,176,0 days 01:54:07.736667,0.003370787,0.011516854,20.44064077,0.0,Aug,2,4,9,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:00:00,0.2,0.2,0.0,0.0,June,3,2,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,42,0 days 00:10:02.883333300,0.0,0.004365079,21.26632526,0.0,Sep,6,2,3,1,Returning_Visitor,False,False
5,0 days 00:03:46.090000,0,0 days 00:00:00,37,0 days 00:11:32.870000,0.0,0.001666667,0.0,0.0,Oct,1,1,4,4,Returning_Visitor,False,False
6,0 days 00:01:15.500000,0,0 days 00:00:00,3,0 days 00:01:06.050000,0.0,0.022222222,21.47142017,0.0,Aug,2,2,7,6,Returning_Visitor,False,True
6,0 days 00:01:10.580000,0,0 days 00:00:00,15,0 days 00:04:56.580000,0.0,0.028571429,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,False
3,0 days 00:01:04.300000,0,0 days 00:00:00,25,0 days 00:36:39.520000,0.0,0.042307692,3.17966645,0.0,Oct,2,2,3,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,26,0 days 00:06:12.383333300,0.019230769,0.059615385,0.0,0.0,Sep,2,1,1,2,Returning_Visitor,False,False
3,0 days 00:01:29.666666670,0,0 days 00:00:00,15,0 days 00:33:42.117778,0.011764706,0.023529412,11.55399716,0.0,Sep,3,2,3,1,Returning_Visitor,False,False
1,0 days 00:00:53.900000,0,0 days 00:00:00,34,0 days 00:07:02.523076899,0.0,0.006015038,36.31643173,0.0,Sep,1,1,2,2,Returning_Visitor,False,True
5,0 days 00:04:23.733333300,1,0 days 00:00:16.200000,97,0 days 01:41:19.820000,0.002,0.017,3.454874142,0.0,Oct,2,2,2,3,Returning_Visitor,False,False
1,0 days 00:00:09.100000,0,0 days 00:00:00,9,0 days 00:01:55.600000,0.0,0.04,0.0,0.0,Oct,2,5,2,3,Returning_Visitor,False,False
2,0 days 00:01:49.800000,0,0 days 00:00:00,55,0 days 00:33:08.931429,0.007272727,0.005330144,5.79089525,0.0,Jul,1,1,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:04:54.700000,0.0,0.0,30.20357704,0.0,Nov,3,6,3,2,Returning_Visitor,True,True
1,0 days 00:01:09.600000,0,0 days 00:00:00,46,0 days 00:21:32.449762,0.004347826,0.005555556,0.0,0.0,Aug,3,2,1,2,Returning_Visitor,True,False
1,0 days 00:03:00.400000,1,0 days 00:00:36.200000,28,0 days 00:31:47.080000,0.006666667,0.015555556,19.24405095,0.0,Sep,2,2,1,1,Returning_Visitor,True,True
2,0 days 00:02:29.200000,0,0 days 00:00:00,3,0 days 00:02:13.733333300,0.0,0.04,0.0,0.0,Oct,3,2,6,20,New_Visitor,False,False
6,0 days 00:02:02.800000,0,0 days 00:00:00,7,0 days 00:02:55.400000,0.0,0.018181818,0.0,0.0,Nov,2,5,5,2,New_Visitor,False,False
4,0 days 00:02:31,0,0 days 00:00:00,30,0 days 00:25:47.233333,0.0,0.012121212,28.40448178,0.0,Sep,2,2,2,2,Returning_Visitor,True,True
8,0 days 00:06:15.120000,0,0 days 00:00:00,13,0 days 00:04:48.713333300,0.0,0.003588517,0.0,0.0,Sep,3,2,4,3,New_Visitor,False,False
1,0 days 00:00:49.400000,0,0 days 00:00:00,4,0 days 00:01:51.600000,0.04,0.04,0.0,0.0,Jul,1,8,9,4,New_Visitor,False,False
4,0 days 00:03:46.600000,2,0 days 00:00:07,33,0 days 00:14:09.744444400,0.021929825,0.042105263,0.0,0.0,Sep,3,2,1,13,Returning_Visitor,True,False
4,0 days 00:00:53.200000,0,0 days 00:00:00,14,0 days 00:08:16.966666700,0.0,0.009803922,0.0,0.0,Oct,2,2,5,20,Returning_Visitor,False,False
2,0 days 00:02:21,0,0 days 00:00:00,10,0 days 00:10:06.666666700,0.008333333,0.026388889,36.672294,0.0,Aug,2,5,7,4,Returning_Visitor,False,False
2,0 days 00:00:41.400000,0,0 days 00:00:00,28,0 days 00:26:16.966667,0.0,0.018452381,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,True,False
1,0 days 00:00:00,0,0 days 00:00:00,21,0 days 00:15:21.623333300,0.0,0.01,0.0,0.0,Sep,2,2,1,2,New_Visitor,False,False
8,0 days 00:02:37.316666700,0,0 days 00:00:00,48,0 days 00:11:31.950000,0.012666667,0.021380952,6.887181233,0.0,Oct,2,2,1,1,Returning_Visitor,False,False
5,0 days 00:00:44.740000,3,0 days 00:02:09.750000,18,0 days 00:06:30.456666700,0.0,0.019230769,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,False,False
7,0 days 00:01:34.833333330,2,0 days 00:00:38.900000,262,0 days 01:52:54.820000,0.000425406,0.013069803,0.0,0.0,June,2,5,1,4,Returning_Visitor,False,False
2,0 days 00:00:11,0,0 days 00:00:00,4,0 days 00:00:15,0.0,0.04,0.0,0.0,Aug,2,10,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,41,0 days 00:56:29.800000,0.032478632,0.05019425,0.0,0.0,Sep,2,4,3,1,Returning_Visitor,False,False
10,0 days 00:01:25.040000,0,0 days 00:00:00,114,0 days 00:35:39.156647,0.0,0.009414895,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
6,0 days 00:13:23.470000,0,0 days 00:00:00,30,0 days 00:10:34.688095200,0.08083779,0.106666667,0.0,0.0,Nov,3,2,8,13,Returning_Visitor,False,False
9,0 days 00:03:30.566666700,3,0 days 00:01:01.600000,10,0 days 00:02:04.866666700,0.021052632,0.030526316,0.0,0.0,Aug,1,1,3,2,Returning_Visitor,False,True
6,0 days 00:02:12.025000,3,0 days 00:01:19.700000,45,0 days 00:27:00.141667,0.0,0.009333333,0.0,0.0,Oct,1,1,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,18,0 days 00:18:30.866667,0.0,0.014814815,57.03508179,0.0,Aug,2,10,4,1,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,11,0 days 00:04:52.700000,0.036363636,0.090909091,0.0,0.0,June,1,1,4,3,Returning_Visitor,True,False
3,0 days 00:03:09.400000,4,0 days 00:02:10.760000,93,0 days 01:04:16.829780,0.037525773,0.06218704,7.542144271,0.0,June,2,2,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,154,0 days 01:20:00.574762,0.014473684,0.032872807,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,True,False
6,0 days 00:01:47.700000,0,0 days 00:00:00,14,0 days 00:04:50.800000,0.0,0.010526316,0.0,0.0,Sep,2,2,1,5,New_Visitor,False,False
1,0 days 00:00:04,0,0 days 00:00:00,26,0 days 00:04:02.109523800,0.0,0.004273504,0.0,0.0,June,4,1,2,1,Returning_Visitor,False,False
1,0 days 00:00:58.400000,1,0 days 00:00:24.200000,11,0 days 00:08:23.266666699,0.018181818,0.036363636,24.72209216,0.0,Oct,3,2,1,1,Returning_Visitor,False,True
8,0 days 00:02:10.550000,4,0 days 00:03:34.100000,18,0 days 00:06:25.750000,0.0,0.013793103,0.0,0.0,Sep,2,2,6,4,New_Visitor,False,False
1,0 days 00:00:23.200000,0,0 days 00:00:00,5,0 days 00:00:58,0.0,0.033333333,0.0,0.0,Oct,3,2,1,3,Returning_Visitor,False,False
4,0 days 00:00:59.400000,0,0 days 00:00:00,19,0 days 00:02:37.200000,0.010526316,0.021052632,0.0,0.0,Sep,2,5,3,2,New_Visitor,True,False
3,0 days 00:01:43.600000,0,0 days 00:00:00,1,0 days 00:00:07,0.0,0.04,0.0,0.0,Nov,3,2,1,5,New_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,13,0 days 00:01:10.400000,0.138461538,0.143589744,0.0,0.0,Aug,2,2,2,13,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:15.600000,0.0,0.0,47.7917708,0.0,Sep,1,1,6,3,New_Visitor,False,True
4,0 days 00:01:37.800000,0,0 days 00:00:00,53,0 days 00:20:28.289524,0.02345679,0.042026749,0.0,0.0,Aug,1,1,2,3,Returning_Visitor,False,False
9,0 days 00:04:26.743333300,4,0 days 00:21:52.400000,26,0 days 00:12:23.476666700,0.0,0.021969697,9.284545518,0.0,Nov,2,7,1,2,Returning_Visitor,True,True
4,0 days 00:01:11.400000,0,0 days 00:00:00,14,0 days 00:07:29.400000,0.03,0.076666667,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,False,False
6,0 days 00:01:45.633333300,2,0 days 00:01:45.950000,8,0 days 00:04:06.386507900,0.0,0.008928571,0.0,0.0,Nov,3,2,2,3,Returning_Visitor,False,False
2,0 days 00:00:32.700000,0,0 days 00:00:00,6,0 days 00:13:32.350000,0.018181818,0.036709957,24.16451021,0.0,Aug,3,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,4,0 days 00:01:15.400000,0.1,0.125,0.0,0.0,Nov,3,3,1,3,Returning_Visitor,False,False
6,0 days 00:05:01.200000,0,0 days 00:00:00,87,0 days 00:30:36.983333,0.009782609,0.026449275,0.0,0.0,Sep,2,2,6,3,Returning_Visitor,False,False
2,0 days 00:00:48.400000,0,0 days 00:00:00,2,0 days 00:00:37.200000,0.0,0.05,0.0,0.0,June,1,1,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Aug,3,3,2,2,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:06:21.800000,0.1,0.133333333,0.0,0.0,June,3,2,1,4,Returning_Visitor,False,False
23,0 days 00:03:59.744534400,3,0 days 00:10:24.600000,409,0 days 02:31:40.402959,0.004301075,0.015934735,6.277683942,0.0,Jul,2,2,1,13,Returning_Visitor,True,False
4,0 days 00:04:03.680000,0,0 days 00:00:00,12,0 days 00:20:56,0.0,0.01875,0.0,0.0,June,2,2,3,1,New_Visitor,False,False
8,0 days 00:04:19.283647800,2,0 days 00:00:12,53,0 days 00:30:54.242845,0.0004329,0.015548371,22.22165124,0.0,Nov,3,2,9,6,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,54,0 days 00:15:41.466666700,0.0,0.003773585,26.67428219,0.0,Aug,4,5,1,1,Returning_Visitor,False,True
2,0 days 00:04:52.200000,0,0 days 00:00:00,19,0 days 00:23:11.383333,0.0,0.02,18.84993357,0.0,Oct,3,2,1,2,New_Visitor,False,True
3,0 days 00:00:52.400000,0,0 days 00:00:00,25,0 days 00:05:24.266666699,0.0,0.032692308,0.0,0.0,Sep,2,2,1,5,Returning_Visitor,False,False
2,0 days 00:00:16.200000,0,0 days 00:00:00,3,0 days 00:04:28,0.0,0.04,49.55482147,0.0,Nov,2,2,5,5,New_Visitor,False,False
3,0 days 00:01:34.600000,0,0 days 00:00:00,17,0 days 00:04:25.500000,0.0,0.0,0.0,0.0,Oct,2,2,1,2,New_Visitor,False,False
1,0 days 00:00:25.700000,0,0 days 00:00:00,6,0 days 00:02:23.300000,0.0,0.028571429,38.27331194,0.0,Jul,2,5,1,4,New_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,13,0 days 00:03:38.666666700,0.107692308,0.111538462,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
5,0 days 00:01:40.600000,3,0 days 00:03:36.600000,6,0 days 00:07:12,0.0,0.024242424,0.0,0.0,Sep,1,1,1,5,New_Visitor,False,False
1,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:02:01.270422500,0.0,0.04,36.14032284,0.0,Oct,2,2,1,4,Returning_Visitor,False,True
4,0 days 00:13:05.216666700,0,0 days 00:00:00,8,0 days 00:07:30.800000,0.016666667,0.016666667,0.0,0.0,Sep,3,2,3,5,Returning_Visitor,False,False
6,0 days 00:02:04.200000,0,0 days 00:00:00,5,0 days 00:01:34.600000,0.0,0.022222222,0.0,0.0,Nov,1,1,2,5,New_Visitor,False,True
1,0 days 00:01:14.600000,0,0 days 00:00:00,8,0 days 00:13:30,0.0,0.036666667,10.67716934,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
9,0 days 00:04:12.800000,0,0 days 00:00:00,36,0 days 00:19:51.616667,0.013636364,0.029545455,14.75943613,0.0,Oct,2,2,2,13,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:00:54.400000,0.0,0.066666667,0.0,0.0,Aug,1,1,3,3,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,28,0 days 00:11:23.300000,0.028571429,0.089285714,0.0,0.0,June,2,2,3,1,Returning_Visitor,False,False
5,0 days 00:06:38.066666699,1,0 days 00:00:19.200000,17,0 days 00:07:32,0.059064327,0.070737742,0.0,0.0,Aug,2,2,3,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:00,0.2,0.2,0.0,0.0,June,3,2,3,13,Returning_Visitor,False,False
1,0 days 00:00:53.400000,0,0 days 00:00:00,3,0 days 00:04:52,0.0,0.0,0.0,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
1,0 days 00:01:52.800000,0,0 days 00:00:00,8,0 days 00:09:03.733333300,0.0,0.011111111,28.69843548,0.0,Oct,1,1,6,2,New_Visitor,True,True
4,0 days 00:01:40.600000,2,0 days 00:00:05,93,0 days 00:33:22.760000,0.008163265,0.026598639,0.0,0.0,Sep,2,2,3,13,Returning_Visitor,False,False
2,0 days 00:00:31.200000,0,0 days 00:00:00,13,0 days 00:06:25.300000,0.00625,0.027083333,0.0,0.0,Sep,1,1,1,5,Returning_Visitor,False,False
4,0 days 00:01:37.200000,2,0 days 00:00:16,26,0 days 00:11:30.566666700,0.0,0.003703704,59.33984611,0.0,Jul,2,4,8,2,Returning_Visitor,False,True
1,0 days 00:00:51.400000,0,0 days 00:00:00,7,0 days 00:09:22.300000,0.0,0.0,36.65735004,0.0,Jul,1,1,6,2,New_Visitor,True,True
2,0 days 00:01:47.400000,2,0 days 00:01:36.700000,32,0 days 00:13:53.325000,0.024509804,0.035882353,0.0,0.0,Jul,3,2,4,1,Returning_Visitor,False,True
4,0 days 00:01:42.200000,0,0 days 00:00:00,3,0 days 00:01:12,0.0,0.016666667,0.0,0.0,Jul,2,2,6,5,New_Visitor,False,False
8,0 days 00:09:40.200000,1,0 days 00:02:25.600000,48,0 days 00:45:34.966667,0.0,0.007692308,27.60143046,0.0,Oct,2,2,4,5,New_Visitor,False,True
10,0 days 00:07:51.060000,0,0 days 00:00:00,171,0 days 01:37:10.910000,0.001098901,0.005494505,0.0,0.0,Oct,2,10,4,2,Returning_Visitor,False,True
3,0 days 00:02:26.500000,3,0 days 00:04:37.133333299,31,0 days 00:11:40.046666700,0.0,0.01712963,0.0,0.0,Aug,1,1,5,2,Returning_Visitor,True,False
6,0 days 00:06:18.466666700,0,0 days 00:00:00,13,0 days 00:15:50.666666700,0.022222222,0.054444444,0.0,0.0,Oct,1,1,1,3,Returning_Visitor,False,False
3,0 days 00:02:53.800000,2,0 days 00:02:04.800000,7,0 days 00:06:51.600000,0.0,0.017272727,0.0,0.0,Aug,1,1,1,4,Returning_Visitor,True,False
4,0 days 00:01:55.800000,0,0 days 00:00:00,46,0 days 00:42:37.350000,0.0,0.01372549,44.35848718,0.0,Oct,2,2,1,2,Returning_Visitor,False,True
1,0 days 00:01:54.800000,0,0 days 00:00:00,10,0 days 00:15:51.433333300,0.0,0.018181818,0.0,0.0,Sep,3,2,6,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:00,0.2,0.2,0.0,0.0,June,3,2,4,13,Returning_Visitor,False,False
8,0 days 00:05:10.066666699,1,0 days 00:00:49.400000,71,0 days 00:24:01.974535,0.003013699,0.009218133,48.30461627,0.0,Oct,1,1,2,20,Returning_Visitor,True,True
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Jul,3,2,1,4,Returning_Visitor,False,False
2,0 days 00:00:33.200000,0,0 days 00:00:00,9,0 days 00:02:42.233333300,0.0,0.018181818,0.0,0.0,Sep,2,2,1,5,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,9,0 days 00:02:46.120000,0.0,0.022222222,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,53,0 days 00:27:04.320952,0.009803922,0.01735761,0.0,0.0,Sep,3,2,4,3,Returning_Visitor,False,False
4,0 days 00:01:41.700000,0,0 days 00:00:00,40,0 days 00:11:48.554761900,0.009302326,0.016434109,0.0,0.0,Aug,2,2,3,13,Returning_Visitor,False,False
1,0 days 00:03:11.400000,0,0 days 00:00:00,13,0 days 00:11:19.903333300,0.0,0.002564103,34.86423061,0.0,Nov,3,2,3,2,Returning_Visitor,True,True
13,0 days 00:01:23.995238100,2,0 days 00:01:39.800000,24,0 days 00:06:04.961904800,0.0,0.018181818,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
2,0 days 00:01:58.900000,0,0 days 00:00:00,30,0 days 00:20:16.726667,0.0,0.008602151,26.13036122,0.0,Nov,4,2,6,2,New_Visitor,True,True
3,0 days 00:01:49.700000,0,0 days 00:00:00,16,0 days 00:14:12.300000,0.011764706,0.043137255,0.0,0.0,Oct,2,2,1,3,Returning_Visitor,False,False
11,0 days 00:04:53.622222200,2,0 days 00:00:42.200000,64,0 days 00:30:31.942222,0.0,0.015238095,16.35155923,0.0,Nov,2,5,3,4,Returning_Visitor,True,False
1,0 days 00:00:15.200000,4,0 days 00:01:44.800000,31,0 days 00:45:25.708571,0.01047619,0.026482993,20.14579261,0.0,Nov,2,2,3,1,Returning_Visitor,False,True
5,0 days 00:01:06.900000,0,0 days 00:00:00,12,0 days 00:01:26.633333330,0.0,0.025,42.93595137,0.0,Oct,4,1,1,7,Returning_Visitor,True,True
2,0 days 00:05:41.600000,0,0 days 00:00:00,7,0 days 00:02:57.900000,0.047619048,0.062857143,0.0,0.0,Aug,3,2,1,1,Returning_Visitor,False,False
10,0 days 00:02:10.550000,1,0 days 00:00:23.200000,7,0 days 00:02:08.233333300,0.006666667,0.015238095,0.0,0.0,Oct,2,2,6,5,New_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:00:31.200000,0.066666667,0.133333333,0.0,0.0,June,3,2,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,8,0 days 00:14:06.600000,0.022222222,0.022222222,24.61778468,0.0,Nov,1,1,7,5,New_Visitor,False,True
1,0 days 00:00:30.200000,0,0 days 00:00:00,5,0 days 00:05:23.400000,0.066666667,0.083333333,0.0,0.0,Jul,2,4,1,3,Returning_Visitor,True,False
3,0 days 00:00:25,0,0 days 00:00:00,1,0 days 00:00:08,0.0,0.033333333,0.0,0.0,Oct,2,5,1,5,New_Visitor,True,False
3,0 days 00:01:15.600000,0,0 days 00:00:00,14,0 days 00:02:58.590000,0.0125,0.00625,0.0,0.0,Aug,3,2,1,4,Returning_Visitor,True,False
4,0 days 00:02:14.390000,1,0 days 00:03:11.900000,24,0 days 00:26:32.533332999,0.003703704,0.013580247,5.245868726,0.0,Oct,3,2,1,5,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,4,0 days 00:01:43.800000,0.1,0.15,0.0,0.0,Jul,1,1,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,June,2,2,1,13,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,18,0 days 00:20:57.946667,0.0,0.003921569,33.50211155,0.0,Oct,2,2,3,2,Returning_Visitor,True,True
2,0 days 00:01:48.800000,0,0 days 00:00:00,15,0 days 00:09:02,0.0,0.029411765,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
3,0 days 00:01:10.600000,0,0 days 00:00:00,11,0 days 00:01:33.500000,0.1,0.107142857,0.0,0.0,Oct,1,1,1,3,Returning_Visitor,False,False
4,0 days 00:00:56.633333330,7,0 days 00:05:09.733333300,58,0 days 00:21:20.149821,0.016923077,0.035377102,0.0,0.0,Aug,2,2,6,1,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,11,0 days 00:03:12.450000,0.036363636,0.040909091,27.31510469,0.0,Oct,3,2,1,1,Returning_Visitor,True,True
5,0 days 00:03:01.600000,2,0 days 00:12:02.520000,98,0 days 00:28:37.873278,0.014150943,0.023942797,0.0,0.0,Aug,3,2,1,4,Returning_Visitor,False,False
12,0 days 00:03:04.417360100,1,0 days 00:00:13,159,0 days 01:42:17.144910,0.011276738,0.031489963,18.23386055,0.0,June,2,4,3,2,Returning_Visitor,False,False
4,0 days 00:01:40.066666699,0,0 days 00:00:00,30,0 days 00:05:10.335555600,0.0,0.000480769,28.52395644,0.0,Jul,2,2,5,2,Returning_Visitor,True,True
5,0 days 00:00:27.400000,0,0 days 00:00:00,5,0 days 00:00:51.200000,0.0,0.005,0.0,0.0,Aug,2,2,2,2,New_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,96,0 days 00:20:31.790460,0.00212766,0.01026897,0.0,0.0,Jul,2,4,3,1,Returning_Visitor,False,False
3,0 days 00:00:23,0,0 days 00:00:00,19,0 days 00:12:03.483333300,0.003508772,0.022807018,17.68865669,0.0,Jul,2,2,2,2,Returning_Visitor,False,False
5,0 days 00:01:33.400000,0,0 days 00:00:00,38,0 days 00:11:29.650000,0.0,0.004878049,34.48748308,0.0,Oct,2,2,2,2,New_Visitor,True,True
5,0 days 00:01:33.800000,0,0 days 00:00:00,45,0 days 00:35:39.700000,0.0,0.004081633,20.2755559,0.0,Sep,2,4,2,2,New_Visitor,False,True
11,0 days 00:06:23.300000,2,0 days 00:04:16.300000,189,0 days 04:17:34.438570,0.007286432,0.019882747,0.0,0.0,Aug,2,10,2,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,38,0 days 00:10:43.900000,0.026315789,0.057894737,0.0,0.0,June,2,4,9,3,Returning_Visitor,False,False
1,0 days 00:00:15.200000,1,0 days 00:00:43.400000,13,0 days 00:01:34.200000,0.042857143,0.05,21.58031621,0.0,Jul,2,2,3,1,Returning_Visitor,False,False
2,0 days 00:01:21.600000,0,0 days 00:00:00,1,0 days 00:00:27.200000,0.0,0.04,0.0,0.0,Oct,3,2,3,5,New_Visitor,False,True
5,0 days 00:01:17.100000,6,0 days 00:01:00.300000,5,0 days 00:15:44.800000,0.0,0.015384615,0.0,0.0,Sep,2,2,3,2,New_Visitor,False,False
